2014 SVI Aged 17 or Younger Encoding,2015 SVI Aged 17 or Younger Encoding,2016 SVI Aged 17 or Younger Encoding,2017 SVI Aged 17 or Younger Encoding,2018 SVI Aged 17 or Younger Encoding,2019 SVI Aged 17 or Younger Encoding,2020 SVI Aged 17 or Younger Encoding
14.332995,15.23194,16.129915,16.107727,16.084705,16.785032,17.485191
28.948421,28.814463,28.679483,28.904013,29.128399,28.9611,28.794024
-2.991616,-3.408941,-3.8271444,-3.70248,-3.5784175,-3.4522612,-3.3244274
1.5526081,2.096443,2.6394022,2.8969095,3.1543252,4.083999,5.012649
33.956993,34.6845,35.412518,35.009872,34.60834,35.13932,35.66971
19.650646,19.384624,19.119238,18.65563,18.191017,18.6659,19.140127
-11.346522,-11.304061,-11.261508,-12.088241,-12.914115,-12.627194,-12.33972
-9.509166,-9.798129,-10.087465,-10.068278,-10.048252,-9.465569,-8.883556
-20.105314,-20.343933,-20.581728,-20.451193,-20.319145,-19.781942,-19.242584
-55.597878,-55.625275,-55.652817,-55.99335,-56.334824,-56.986412,-57.63803
-39.83729,-40.31897,-40.797634,-39.501087,-38.201916,-37.55087,-36.9008
-48.519775,-47.846706,-47.17268,-46.723007,-46.27169,-47.06455,-47.858727
81.47386,80.85007,80.22659,79.36047,78.49528,78.31372,78.13214
42.689117,42.923294,43.15975,42.523804,41.88754,41.912937,41.939255
20.543047,20.545435,20.547234,19.696262,18.847,19.164701,19.482355
40.17124,39.800278,39.431152,39.456635,39.48326,39.38806,39.291283
-7.753908,-7.733452,-7.714099,-6.930176,-6.1467733,-6.025235,-5.9046984
11.761302,12.177767,12.59521,13.6800165,14.764988,14.548146,14.332468
3.047238,3.3791263,3.7123773,3.1643808,2.6153905,2.8212812,3.026584
-3.882363,-3.705569,-3.5276802,-3.0480921,-2.5703733,-2.619457,-2.6687171
8.316598,8.358012,8.401199,8.288682,8.175278,6.981741,5.7903824
-0.09735575,0.059039205,0.21466264,-0.12024298,-0.45586005,-0.30175582,-0.14744654
101.35644,101.728165,102.10076,101.47897,100.85862,101.25457,101.65151
49.46523,48.536438,47.607517,46.692303,45.777943,45.93621,46.095036
-3.4753067,-2.7194645,-1.9653285,-2.2089865,-2.4527028,-2.5840085,-2.7145379
7.762696,7.836806,7.910751,8.124425,8.337915,9.283648,10.229796
-18.065393,-17.959225,-17.851755,-17.399216,-16.946676,-16.75304,-16.557465
38.72907,38.18421,37.638573,36.813316,35.98729,34.931206,33.877632
-29.676691,-29.643183,-29.610792,-29.086523,-28.56342,-28.02247,-27.482275
43.496128,42.930973,42.36694,42.962505,43.558285,43.36878,43.17981
5.6452327,5.0684857,4.4911704,4.257339,4.023252,3.42119,2.8188474
15.087685,15.648487,16.21062,16.74448,17.277025,17.77176,18.268032
-16.429329,-16.376328,-16.323378,-16.530565,-16.736027,-16.062265,-15.387928
52.285507,52.664936,53.045345,53.323406,53.601475,52.97294,52.344887
47.57597,48.190243,48.802933,48.954643,49.107365,49.71737,50.32851
-55.126427,-54.548496,-53.970634,-53.868713,-53.767467,-53.244522,-52.7231
-11.757427,-11.593599,-11.430946,-11.926928,-12.423264,-13.276484,-14.129316
-52.687664,-52.26305,-51.838722,-51.40223,-50.96578,-50.69088,-50.41686
-10.5442705,-10.030505,-9.516101,-8.9443245,-8.3729315,-6.5502276,-4.7269664
-36.117462,-36.27871,-36.43986,-35.541317,-34.643154,-34.583313,-34.522625
-23.449488,-23.74537,-24.043226,-23.806307,-23.56872,-23.879028,-24.18844
-2.985379,-3.522771,-4.061322,-4.3475585,-4.633968,-3.5776253,-2.5210874
-14.909889,-15.435482,-15.959321,-15.09888,-14.237251,-13.805618,-13.375227
24.334982,24.84289,25.34936,26.08071,26.810965,27.528278,28.246433
-31.55805,-31.903076,-32.24787,-31.945742,-31.644243,-31.91802,-32.191566
26.996296,27.371428,27.745277,27.585644,27.426287,27.44514,27.46492
-47.973457,-48.005222,-48.036213,-46.33919,-44.641926,-43.84572,-43.04904
-8.445313,-8.477167,-8.509743,-8.393129,-8.276911,-8.125908,-7.9763494
81.73297,81.75025,81.76569,80.25905,78.75236,77.93809,77.12657
-65.06546,-65.39523,-65.724014,-64.813705,-63.904663,-64.51439,-65.123856
39.16794,39.30475,39.44204,39.665344,39.890923,40.5024,41.114983
41.85183,42.910954,43.969975,43.971634,43.973057,43.619408,43.266254
85.04574,84.83665,84.627495,84.23256,83.84023,83.74663,83.654175
4.6357574,4.7125597,4.7900677,4.9661026,5.1426897,5.323407,5.5038986
51.117413,51.208046,51.298546,50.72667,50.156334,49.412697,48.67039
18.825588,19.213612,19.602985,20.084602,20.56667,20.971077,21.374992
-26.677002,-26.966082,-27.256895,-27.418266,-27.580648,-27.300894,-27.02117
-59.789616,-59.334328,-58.87933,-59.32751,-59.775055,-59.44041,-59.10804
113.26711,113.213646,113.15967,111.97441,110.78876,110.744,110.702705
15.592849,16.004374,16.41612,15.898586,15.381036,15.774564,16.167072
-73.345184,-73.93162,-74.51779,-74.30288,-74.08848,-73.50807,-72.926476
-2.0378525,-2.3440087,-2.6508572,-2.6306012,-2.6104023,-1.4593326,-0.30876076
-96.21405,-96.9638,-97.71478,-96.92563,-96.13902,-96.50778,-96.878204
8.197205,8.709986,9.221743,9.417709,9.614726,9.17799,8.742754
-24.0817,-24.297077,-24.51204,-23.850988,-23.18974,-23.734106,-24.27795
19.090933,19.934168,20.777557,20.865746,20.955193,21.241333,21.527235
53.440277,53.642677,53.845844,53.718773,53.592293,54.42548,55.260323
-73.667404,-74.162865,-74.65724,-73.625824,-72.59415,-71.38594,-70.18048
-48.49915,-47.86459,-47.229824,-46.489548,-45.747574,-46.175137,-46.603046
-60.18185,-59.83329,-59.486237,-58.851223,-58.217316,-58.78566,-59.35436
-60.017155,-60.042274,-60.06776,-59.377697,-58.687813,-59.339493,-59.991856
-19.754232,-19.754229,-19.753847,-20.071592,-20.389254,-20.338316,-20.286737
-17.851116,-18.305304,-18.759848,-18.3393,-17.919224,-18.525896,-19.134546
57.76315,57.923843,58.08466,57.598667,57.114117,57.554066,57.995026
-37.27509,-37.237366,-37.20052,-36.98034,-36.760746,-36.30592,-35.850502
8.024667,8.687118,9.350358,9.224465,9.099917,8.496708,7.8938274
1.8274105,1.9194038,2.0111463,2.2639883,2.5155828,2.5841682,2.6542184
48.999393,49.166332,49.333385,48.859932,48.386654,47.781643,47.176533
9.658283,9.647044,9.63447,8.794611,7.9545774,8.165049,8.37554
22.837025,22.90517,22.973698,22.810196,22.647419,22.816101,22.9838
-24.917665,-24.255846,-23.594599,-24.43429,-25.274862,-25.582302,-25.890356
54.26615,53.303436,52.342667,51.40516,50.470585,50.203793,49.93914
45.93907,46.518574,47.097992,46.605194,46.11063,46.58825,47.06623
-25.588392,-25.734787,-25.882526,-25.113054,-24.344706,-24.698797,-25.05306
47.43665,47.474712,47.514034,47.490215,47.46789,46.956116,46.442978
-26.85098,-27.20205,-27.554218,-27.235023,-26.916945,-27.322124,-27.72812
24.420994,24.471848,24.524471,24.38916,24.255068,24.546524,24.839087
-99.08611,-98.986145,-98.88636,-97.79571,-96.70617,-95.97164,-95.23828
36.352688,36.59485,36.83858,36.871265,36.906063,36.66528,36.42416
-10.20803,-10.765647,-11.322784,-11.1681185,-11.015538,-10.790303,-10.567323
-19.211023,-19.545485,-19.88027,-18.687717,-17.49528,-17.041756,-16.588215
-22.919466,-23.066378,-23.213783,-23.071104,-22.928463,-21.908144,-20.888718
-56.59427,-57.06231,-57.530815,-58.381973,-59.232704,-59.54131,-59.85124
52.428238,52.55806,52.688923,52.761154,52.834274,52.240646,51.6471
-15.616927,-15.614586,-15.612676,-15.704565,-15.795811,-15.754002,-15.713391
-70.27557,-70.787384,-71.29945,-70.949524,-70.60056,-70.572495,-70.54706
7.2138486,7.528489,7.8425684,7.831401,7.8222656,7.762932,7.702298
2.83375,3.0435135,3.2539241,3.4444444,3.634854,4.430466,5.2268434
80.69962,80.43559,80.170975,78.6207,77.07107,77.73653,78.40256
63.250996,64.165276,65.08022,64.209595,63.34058,63.86526,64.39153
-4.0705743,-3.8942666,-3.7185864,-3.3307996,-2.9409432,-2.5066924,-2.0736718
2.7941592,3.0880163,3.383394,3.8608716,4.339995,3.5565789,2.7711103
-5.311211,-5.4310412,-5.551309,-4.9146214,-4.2783036,-4.7659388,-5.2539153
-0.5723169,-1.0848176,-1.5980422,-1.3849885,-1.1721418,-0.839936,-0.50774837
-21.859737,-22.247795,-22.637049,-22.422047,-22.207253,-21.607811,-21.009422
4.653155,5.5083146,6.362412,6.868747,7.37357,6.8228307,6.2718368
0.73810697,0.5338862,0.3297515,0.69458175,1.058739,1.0296361,1.0012782
-6.068995,-6.216717,-6.362976,-7.1260343,-7.887887,-6.7477636,-5.608337
-3.5387242,-3.2818663,-3.0247767,-2.6854742,-2.3470938,-1.4841958,-0.621504
-42.60686,-42.308178,-42.008972,-40.7724,-39.536285,-39.674232,-39.812794
53.965458,53.836823,53.710136,53.170086,52.63173,52.839924,53.048676
-52.099476,-51.973198,-51.84573,-51.61753,-51.389874,-50.619728,-49.850014
77.324425,76.79705,76.271126,75.05164,73.83213,73.72645,73.62181
-71.79399,-72.283714,-72.7735,-72.14138,-71.51031,-72.10942,-72.70931
81.29678,81.629745,81.96385,81.24582,80.528534,81.30069,82.07251
2.9116445,2.028689,1.1451973,0.50875324,-0.1275707,-0.8053737,-1.4805027
-51.772808,-52.087585,-52.402637,-51.661507,-50.91978,-50.772118,-50.624416
-67.57434,-67.83536,-68.09638,-67.83584,-67.576225,-68.31529,-69.054276
-53.388977,-53.76655,-54.144394,-53.015186,-51.885212,-52.03574,-52.18636
35.839203,35.50086,35.16197,35.03953,34.91853,34.990723,35.063663
38.68816,39.43913,40.18974,40.02062,39.85085,39.637756,39.42571
4.248076,4.3490205,4.449782,4.737452,5.0253587,5.120978,5.2171464
-28.625753,-28.42222,-28.217358,-27.305367,-26.39398,-27.06388,-27.733953
-49.268044,-49.75317,-50.240223,-50.077747,-49.916424,-50.27544,-50.635586
-27.168362,-26.849142,-26.529873,-26.733309,-26.93694,-26.873133,-26.809223
53.899303,54.065388,54.232517,54.105495,53.98025,53.152092,52.32559
43.64245,43.981403,44.32168,43.41522,42.509777,42.152832,41.797737
-3.366476,-3.8487291,-4.330986,-3.7379358,-3.146449,-2.3860688,-1.6262622
33.110695,33.154037,33.197994,33.52971,33.861023,33.25914,32.65732
-9.798885,-9.980776,-10.162408,-9.370031,-8.578365,-7.653758,-6.7281747
52.110653,52.44668,52.783283,51.78668,50.790005,51.04556,51.30345
-1.9616257,-2.2136972,-2.4656389,-2.0016735,-1.5373417,-0.97981805,-0.422033
18.481157,18.850983,19.222427,19.667349,20.113539,19.196287,18.27963
-70.30886,-70.94058,-71.570755,-71.19154,-70.81129,-70.292564,-69.773705
1.5854514,1.6202428,1.6548679,0.64177775,-0.3719037,-0.08233621,0.20652841
1.2997112,1.2807865,1.2605629,1.1698818,1.0790691,1.3975716,1.7183914
36.715824,36.922176,37.13028,36.948193,36.765987,36.43635,36.106037
23.981766,24.530306,25.081055,24.816383,24.551823,24.612963,24.674505
5.165188,4.8068132,4.4464145,5.149833,5.8528576,5.3089137,4.7647805
-28.486147,-27.946568,-27.408363,-27.288176,-27.168173,-26.360764,-25.55407
37.914463,37.758347,37.601604,37.57708,37.555843,37.427307,37.299614
31.113451,31.503864,31.893732,31.430906,30.969803,29.922197,28.875807
-83.3446,-83.55243,-83.75966,-83.313545,-82.86739,-83.02084,-83.17532
42.8725,43.313282,43.75486,43.910744,44.06801,44.94722,45.828804
8.804746,9.336815,9.869753,10.197067,10.526719,10.26957,10.013029
31.826534,31.923471,32.019196,31.56385,31.109686,30.971941,30.834488
-0.81785905,-0.5767878,-0.33641425,-0.64043033,-0.9457654,-1.987811,-3.029726
4.977804,5.3833113,5.7901087,4.651806,3.5158255,2.2933447,1.0711596
21.251867,20.492031,19.73041,19.395842,19.061205,18.561594,18.060844
2.8745763,2.7196405,2.5653226,1.8974036,1.2310103,1.1635569,1.095394
-48.783318,-48.98245,-49.179955,-49.203083,-49.225098,-49.835518,-50.44731
36.218456,36.388847,36.55985,36.631348,36.703552,37.36157,38.019444
-15.59938,-15.186655,-14.774053,-14.812973,-14.85324,-14.375821,-13.899428
-26.007177,-25.619883,-25.231829,-24.999077,-24.765623,-24.843103,-24.921392
-42.689655,-42.871025,-43.053272,-42.06124,-41.07154,-41.417377,-41.76456
12.290044,12.294856,12.300241,12.951768,13.604405,13.979797,14.355987
-50.72371,-50.44839,-50.174194,-49.422615,-48.673515,-48.711205,-48.749138
29.546207,28.96597,28.38372,27.65174,26.919394,25.193142,23.467514
3.770117,3.8373678,3.9042327,4.472644,5.039565,4.8887963,4.736418
-75.68553,-76.08309,-76.480484,-75.92551,-75.37094,-75.33905,-75.30757
-32.710133,-32.92389,-33.13655,-32.72464,-32.31289,-31.462763,-30.614077
64.21958,64.6441,65.06824,64.22066,63.37355,63.309128,63.24717
-38.576813,-38.829678,-39.083035,-39.08019,-39.07675,-39.25015,-39.425087
-5.3659964,-5.8089786,-6.251935,-5.7433333,-5.2331367,-5.4310803,-5.6296415
65.82722,65.724655,65.62293,65.11799,64.611786,64.11417,63.617096
13.025503,13.18262,13.339439,13.480032,13.620277,14.958693,16.297272
60.976173,61.39098,61.80478,61.056133,60.306633,59.45382,58.60364
-38.959846,-39.660625,-40.3615,-39.61732,-38.871655,-39.14154,-39.41332
49.884823,50.87167,51.857998,52.30698,52.75606,52.486855,52.217422
-44.19963,-44.60999,-45.020733,-44.409946,-43.799057,-43.272026,-42.745956
-9.644872,-10.063553,-10.481893,-10.4659395,-10.4511175,-10.764249,-11.07683
27.447264,26.683432,25.92039,25.767994,25.615295,24.913984,24.212292
1.825235,2.0861993,2.3477263,2.6497693,2.950646,2.3055453,1.6596228
31.22022,30.844896,30.471027,30.127636,29.782846,29.203304,28.625679
98.38359,98.87757,99.37232,98.50169,97.632286,97.5655,97.49965
-23.1646,-23.611584,-24.059446,-24.110542,-24.161217,-23.588463,-23.014683
64.07022,64.74463,65.41876,65.58353,65.74938,66.42642,67.10386
37.62163,37.821762,38.02564,37.25118,36.47859,36.343746,36.211037
69.2367,69.00898,68.78091,68.322624,67.86462,67.31709,66.76989
74.4733,74.999794,75.52749,75.41583,75.3066,75.55878,75.81152
-65.15741,-64.8311,-64.50418,-63.68381,-62.863018,-62.4779,-62.094887
36.59104,36.185253,35.778954,35.22301,34.666683,35.37582,36.086163
-6.2735934,-6.2962584,-6.3198237,-6.4752555,-6.630338,-6.059263,-5.4861827
7.1473985,6.993155,6.838576,7.350386,7.860477,8.676602,9.494283
38.45546,38.599125,38.741932,37.664265,36.587032,36.264843,35.943455
78.16454,78.18102,78.19735,78.09886,78.0005,78.1422,78.2854
36.443985,36.511517,36.580673,35.86188,35.14364,34.69501,34.246
-69.42739,-68.59002,-67.75408,-67.025375,-66.29671,-65.30921,-64.323715
67.34238,66.985115,66.62865,66.40279,66.17656,66.03993,65.904816
-4.26315,-4.4087086,-4.5556607,-4.533379,-4.511517,-4.1156173,-3.7189481
-96.111374,-96.32467,-96.53623,-95.3572,-94.17974,-93.48226,-92.78715
37.611565,36.89003,36.168846,36.409023,36.649662,37.47821,38.307728
96.95012,97.59073,98.23166,96.85524,95.479836,95.67678,95.875305
42.444195,42.988255,43.5312,42.369118,41.207893,40.275932,39.34481
24.025928,23.834385,23.642649,23.709232,23.776817,24.709091,25.64246
56.927635,57.803528,58.67967,58.495968,58.31419,57.43418,56.556274
-6.9428396,-7.567483,-8.191604,-9.419772,-10.64846,-10.694423,-10.741067
-4.298667,-3.4345365,-2.570558,-1.9456217,-1.3196776,-1.7426181,-2.1665258
22.509937,22.526875,22.541656,23.137434,23.732845,24.070263,24.40857
10.176379,10.634975,11.092079,10.265203,9.439446,10.094962,10.75075
54.574085,54.178905,53.78213,53.231388,52.67864,52.983265,53.288296
-127.996315,-129.19637,-130.39607,-129.38234,-128.36996,-128.54788,-128.72824
-26.41976,-27.21607,-28.012363,-27.546343,-27.07992,-27.968266,-28.856087
-6.958476,-6.1831126,-5.4090962,-4.8684053,-4.3292317,-4.2410126,-4.1529346
-49.67505,-49.477825,-49.28135,-48.88504,-48.488697,-47.839447,-47.192863
-11.227071,-10.642332,-10.056664,-9.528813,-9.001475,-8.3378935,-7.673147
-40.69297,-40.813335,-40.93335,-41.127728,-41.323856,-41.901016,-42.480328
-41.681446,-42.710545,-43.73907,-43.4463,-43.154964,-43.50517,-43.856762
-5.54182,-5.4609065,-5.380222,-4.9787803,-4.578939,-3.8984027,-3.2178092
-31.167334,-31.471615,-31.774767,-32.249508,-32.72363,-32.550335,-32.3782
-8.55357,-8.606185,-8.660039,-10.387742,-12.116253,-11.074021,-10.031311
56.56756,57.025097,57.48248,56.42465,55.36783,55.409294,55.452652
-16.511461,-16.769432,-17.026659,-17.988354,-18.950071,-19.341496,-19.733284
32.290703,32.64683,33.003323,32.024662,31.04497,31.132698,31.220072
26.64561,26.277405,25.907835,24.769876,23.631691,23.771421,23.911709
-41.374306,-41.47417,-41.5735,-41.68881,-41.804688,-41.59464,-41.38438
45.960762,45.782906,45.605133,44.563572,43.521275,43.73771,43.955692
41.249416,41.44059,41.631554,41.189766,40.749214,40.258728,39.769646
7.7076635,8.168801,8.630527,7.9084787,7.1862764,7.5619535,7.9400816
15.547942,15.158495,14.768827,14.139964,13.509638,13.740843,13.971354
2.2014563,1.613909,1.0256631,0.73895377,0.45264408,-0.20959692,-0.87125903
17.096586,16.861273,16.625193,16.692358,16.76087,17.348806,17.937134
-25.332092,-25.11756,-24.904005,-24.872965,-24.841177,-24.016586,-23.192577
-29.638752,-29.539928,-29.441645,-28.923536,-28.40407,-27.643286,-26.883144
-2.4107106,-2.0110881,-1.6123776,-1.153681,-0.69573087,-0.4101097,-0.12502784
-8.436991,-8.202192,-7.968996,-7.459589,-6.949827,-7.0673294,-7.1854258
-42.976673,-43.286785,-43.597736,-42.524364,-41.45094,-41.816093,-42.1826
35.35776,35.592236,35.82736,36.38477,36.942368,37.501225,38.06068
42.92908,42.71925,42.509174,42.202557,41.894115,41.54155,41.190945
61.204937,60.75358,60.30209,59.93356,59.56563,58.35656,57.14748
37.91389,37.46549,37.017498,37.164677,37.310196,36.738228,36.167805
-0.61016124,0.065034464,0.7404676,0.2110544,-0.3170361,-0.19702761,-0.076775
38.261883,38.35738,38.450653,38.71793,38.98579,39.404186,39.821896
14.210283,14.171192,14.130051,14.35496,14.579235,14.996419,15.412772
-65.127304,-65.23913,-65.35148,-64.95347,-64.55659,-64.89106,-65.22619
18.461245,17.961836,17.46237,17.521156,17.580015,17.285748,16.991985
-30.312695,-30.485935,-30.657505,-30.42668,-30.195946,-29.739517,-29.283894
16.216688,15.549199,14.881963,15.197736,15.514649,15.233359,14.952437
112.34674,112.67073,112.995,111.55955,110.125145,109.32285,108.522156
-90.37961,-90.293564,-90.20682,-90.53257,-90.85825,-91.13661,-91.41636
-51.7745,-51.842815,-51.91379,-51.611473,-51.310936,-50.917397,-50.52408
29.61551,29.38603,29.155304,28.844017,28.533705,28.879066,29.223497
3.91503,3.8508916,3.7852035,3.6140494,3.4448562,3.2441134,3.0423255
-9.458956,-9.763012,-10.066194,-10.299204,-10.532015,-10.970536,-11.408399
11.630248,11.202284,10.774617,10.305461,9.837793,9.169372,8.501042
-7.6453257,-7.7086864,-7.7721515,-8.222033,-8.670913,-8.720184,-8.768684
39.639294,39.047203,38.455074,37.4059,36.358376,35.850777,35.342426
-0.8822219,-1.9634521,-3.0444791,-2.821695,-2.5988777,-2.892699,-3.1868227
51.622265,52.163773,52.70577,53.32005,53.933823,54.886635,55.839203
38.5021,38.506477,38.51284,39.053665,39.59537,38.674816,37.7553
46.110943,45.792492,45.474106,45.230026,44.984726,44.858906,44.734554
2.1960866,1.9592282,1.7228771,0.8217885,-0.0799373,1.0746647,2.2289789
-16.772806,-16.417324,-16.060982,-16.190832,-16.319597,-16.367327,-16.416452
-53.54305,-53.411137,-53.279144,-51.69543,-50.111916,-50.43499,-50.7587
59.794556,59.530895,59.269665,58.645588,58.020237,57.72855,57.437393
4.8765073,4.9928613,5.1093736,4.108542,3.1085038,3.5813107,4.0541596
22.401047,21.697983,20.996407,20.909302,20.823233,20.981335,21.138775
3.6121697,3.3548465,3.096734,3.4552488,3.8130255,3.4486003,3.08364
19.832071,20.396498,20.960167,21.21581,21.470442,21.78443,22.09965
27.639547,27.480127,27.321157,26.964674,26.610126,26.612299,26.614128
50.144142,49.94586,49.748474,49.507645,49.266613,48.491386,47.717922
77.649414,77.88256,78.11507,77.578705,77.044304,76.896034,76.74903
34.71785,34.46152,34.20456,34.62641,35.047756,34.885025,34.72302
-3.9791007,-3.8146875,-3.6518714,-3.7591126,-3.866146,-3.4576507,-3.04967
61.334675,60.888294,60.440845,60.889904,61.338215,60.914227,60.490482
-106.73476,-106.82833,-106.92396,-106.860374,-106.79635,-106.35401,-105.9127
-48.512924,-49.08402,-49.657036,-49.433834,-49.21087,-49.75918,-50.308853
21.828428,21.845026,21.86141,21.638817,21.415895,21.080526,20.745495
-3.2883408,-3.2897065,-3.2916577,-3.8163407,-4.3401794,-4.0757546,-3.8101122
-43.930183,-44.24517,-44.559765,-43.04796,-41.537125,-42.159462,-42.78198
4.9468794,5.12199,5.2984743,4.870996,4.443895,3.8834188,3.323755
30.906584,31.642462,32.378365,32.906258,33.435276,32.568935,31.701754
21.716543,21.798437,21.88104,22.199848,22.518492,22.881163,23.245104
-15.277225,-15.340334,-15.402485,-15.365802,-15.327942,-14.342329,-13.357649
2.0358033,2.0380826,2.040997,1.9435972,1.8450359,2.035293,2.2246776
23.840586,23.667908,23.49408,23.344095,23.19439,23.441753,23.68921
32.75767,33.371933,33.98658,32.924046,31.862001,31.024595,30.187773
-0.040067483,0.19729109,0.43562454,0.02611084,-0.38333684,-1.2089438,-2.03261
-14.3450985,-14.920887,-15.4969225,-14.8137865,-14.131133,-14.498919,-14.867962
-32.13162,-32.23698,-32.34195,-33.15936,-33.9779,-34.61179,-35.246845
52.802624,53.272175,53.742126,52.72706,51.71097,51.12378,50.53655
29.793009,29.354145,28.916332,29.226465,29.537912,28.860155,28.18353
16.02866,16.086197,16.142075,15.990705,15.840232,15.909297,15.979323
-88.669304,-88.89785,-89.126114,-88.001816,-86.87804,-86.5797,-86.28288
11.29815,11.129395,10.961812,10.995086,11.029141,11.408078,11.786601
-38.07114,-38.634922,-39.19868,-39.30379,-39.408916,-39.16455,-38.92005
-78.95235,-78.98242,-79.0123,-78.20684,-77.40238,-76.597,-75.79184
-27.169743,-26.874636,-26.580084,-26.888689,-27.197325,-26.560486,-25.924564
2.7174118,2.3379996,1.95971,2.5243232,3.090202,2.9915302,2.8932765
1.6630257,1.2081846,0.75329095,0.38893732,0.025287947,-0.07405106,-0.17361085
39.009136,39.161488,39.31522,38.94351,38.572266,38.33435,38.096455
-1.4601095,-1.2499673,-1.0388277,0.055212285,1.149708,1.610266,2.0700343
93.78395,93.80475,93.82723,92.84896,91.87206,91.1828,90.49316
-12.25079,-12.441474,-12.6317625,-11.564352,-10.497418,-9.220925,-7.945559
50.614243,50.7931,50.974014,50.82994,50.686817,50.546818,50.408386
-1.9207839,-1.8047293,-1.6875929,-1.963396,-2.2406552,-2.3895113,-2.5365727
58.565475,58.667786,58.769108,58.017967,57.26661,56.23113,55.196724
-10.394819,-10.276186,-10.157688,-9.69437,-9.232786,-9.411909,-9.591665
-7.6244564,-7.2352786,-6.844012,-7.4863634,-8.128298,-8.084956,-8.041223
-74.13903,-74.50193,-74.863945,-74.38841,-73.913185,-74.446075,-74.97929
-17.142752,-16.57321,-16.003391,-16.1823,-16.36267,-15.9251375,-15.487985
90.17098,90.77319,91.37516,90.38881,89.40202,89.406075,89.40985
-11.769894,-11.560372,-11.351134,-11.174035,-10.996297,-10.433848,-9.870963
63.829178,63.79687,63.764355,62.326824,60.890015,59.65697,58.424755
1.6935374,2.0832145,2.4710882,3.1853712,3.8999135,5.42662,6.953736
20.934063,21.25284,21.571053,21.21397,20.857931,20.043478,19.230906
36.945297,36.74044,36.536804,36.282833,36.028866,35.76418,35.4997
18.808874,18.892878,18.976439,18.237093,17.498732,16.961454,16.425518
2.6303196,2.7492056,2.8669634,2.6380062,2.4087105,2.7858534,3.1632757
-48.251236,-48.45446,-48.65815,-47.97022,-47.281433,-47.64299,-48.005104
-4.416645,-4.5357165,-4.65408,-4.272491,-3.890478,-3.7534902,-3.6176238
-88.14597,-88.99015,-89.83373,-89.36274,-88.89271,-89.13744,-89.38317
39.68779,39.351616,39.01729,39.30123,39.584652,38.206806,36.83086
19.703398,19.784979,19.865393,19.264788,18.663622,17.977901,17.29305
