2014 SVI Single-Parent Household Data and Encoding,2015 SVI Single-Parent Household Data and Encoding,2016 SVI Single-Parent Household Data and Encoding,2017 SVI Single-Parent Household Data and Encoding,2018 SVI Single-Parent Household Data and Encoding,2019 SVI Single-Parent Household Data and Encoding,2020 SVI Single-Parent Household Data and Encoding
-16.917145,-17.73822,-18.55879,-19.193872,-19.818459,-22.423828,-24.939726
78.786934,78.154526,77.520096,77.490135,77.45504,78.067314,78.654106
-121.42724,-122.44606,-123.463295,-124.70761,-125.938354,-126.15482,-126.34688
-1.1186329,-2.4623256,-3.8062587,-2.7549396,-1.6886994,-0.7213684,0.38262406
58.687443,57.543007,56.399303,57.83696,59.29099,60.568905,61.915745
14.169647,14.784312,15.40053,17.532768,19.659443,20.274033,20.949936
-66.25719,-66.25443,-66.25102,-66.64989,-67.05093,-66.09177,-64.99986
77.45343,78.09917,78.74506,80.22251,81.691536,83.79697,86.003365
25.204708,24.715328,24.224937,22.259089,20.276731,18.67324,17.08622
14.735764,16.902205,19.067213,19.381231,19.689903,21.081985,22.313871
81.015045,81.22284,81.42903,79.49894,77.5764,77.19978,76.86825
-3.747437,-3.87077,-3.9945188,-6.2679744,-8.544373,-9.433682,-10.410462
13.460663,12.166933,10.872427,10.167135,9.4765,12.774464,15.968527
-43.17805,-41.83122,-40.484882,-39.03905,-37.5803,-35.02822,-32.50863
65.508156,64.2284,62.948708,61.873722,60.810368,60.925343,61.09595
8.316998,7.5375996,6.758646,4.0245686,1.2908001,-1.2543602,-3.8539333
-58.848106,-59.632217,-60.4148,-63.009212,-65.61026,-64.30947,-63.082115
-79.3208,-80.784744,-82.24821,-83.04089,-83.82702,-82.90385,-82.00601
-73.922295,-74.92692,-75.9305,-75.60849,-75.28276,-71.94816,-68.551285
-55.572895,-57.761433,-59.95112,-58.806946,-57.675556,-56.583717,-55.436665
38.72373,38.23273,37.743233,38.25035,38.741844,39.15202,39.34955
20.895489,21.43826,21.980526,22.869034,23.75494,22.220322,20.78734
-64.494415,-65.77753,-67.06203,-67.3169,-67.57022,-66.51255,-65.421036
-18.642796,-18.323315,-18.004631,-15.891383,-13.771583,-14.057017,-14.294985
1.8248985,2.5513053,3.2776818,2.6400144,1.9948075,2.4103577,2.6698196
80.65393,79.72326,78.79164,74.55094,70.314735,69.43352,68.400276
-39.490807,-38.704254,-37.918434,-36.87544,-35.84148,-32.47073,-29.138731
-43.85492,-43.99494,-44.135033,-45.776077,-47.423347,-47.901207,-48.380295
4.696145,3.1514857,1.6053182,0.25871482,-1.0683278,-3.0838563,-5.0420113
-41.69622,-40.802048,-39.90769,-35.801235,-31.68763,-28.557138,-25.461248
-15.604064,-15.359542,-15.115121,-16.42135,-17.721056,-17.190088,-16.524153
69.00558,71.28068,73.55693,72.12187,70.67034,68.05722,65.3822
-81.538376,-81.29878,-81.058624,-78.457504,-75.84271,-73.93219,-72.16369
88.81223,87.8465,86.882515,84.57935,82.281044,79.138084,76.10504
-3.0726068,-1.9777945,-0.88434494,-0.68251693,-0.48129833,-0.18685327,0.08954443
33.85139,33.990616,34.12967,33.014477,31.88643,27.819181,23.835672
3.424858,2.3321266,1.2393074,1.9552097,2.6797047,2.9288044,3.2556953
42.840862,43.83665,44.832874,43.851597,42.88372,44.40915,45.815784
1.7484564,0.4990343,-0.75159514,2.9507594,6.6618075,8.657165,10.539311
-42.60646,-43.252216,-43.899784,-44.317936,-44.750473,-44.449287,-44.176968
40.61638,41.492603,42.369335,42.0274,41.675125,42.073677,42.432186
-0.31887558,-1.5444734,-2.7694495,-3.3816383,-3.9962637,-5.4926004,-6.8659177
95.663345,97.11514,98.56581,100.9849,103.38958,106.183266,109.04091
2.642783,4.466702,6.2918286,8.695426,11.111173,11.777775,12.355444
-23.168568,-25.121788,-27.075525,-27.426167,-27.776648,-28.429968,-29.002504
45.470367,45.62701,45.782684,43.15457,40.53907,39.665474,38.687065
3.0657096,0.9628787,-1.1397557,-2.3134713,-3.4931388,-0.9864507,1.5263724
39.0003,38.17429,37.348827,37.77953,38.225056,39.73196,41.31589
-36.35677,-36.032352,-35.70778,-35.50012,-35.274986,-35.484314,-35.498672
1.5941455,2.957198,4.319975,1.0405271,-2.2244065,-2.998461,-3.7738898
4.4661756,4.8919196,5.3166184,3.9059472,2.4807382,3.8411317,5.1016507
15.082512,16.248262,17.413279,17.06749,16.737785,15.498865,14.136592
16.716564,17.570389,18.42434,16.393404,14.351225,10.448081,6.636713
-2.667101,-2.8263245,-2.9850616,-2.3873444,-1.8034514,-2.0941238,-2.3789349
-18.412434,-20.302883,-22.193476,-23.318249,-24.433247,-23.917196,-23.427475
-51.746548,-52.41231,-53.07855,-53.367645,-53.646664,-53.812786,-54.12633
-56.317947,-56.126987,-55.937008,-53.843693,-51.735577,-51.42482,-51.2464
13.149375,12.65741,12.16601,10.685798,9.202629,8.779086,8.323723
-6.2290688,-6.505869,-6.782999,-4.9745464,-3.1537209,-2.322277,-1.6379871
-36.4349,-38.03486,-39.635303,-39.728848,-39.81244,-41.178307,-42.667736
-19.086382,-19.598091,-20.111757,-21.32023,-22.511183,-22.380136,-22.116385
-24.015793,-22.1151,-20.214136,-17.7972,-15.362873,-18.235716,-21.111597
-20.774153,-22.224758,-23.675364,-23.496017,-23.312128,-24.33685,-25.26112
-90.17428,-93.10441,-96.033226,-92.938225,-89.85322,-87.45791,-85.10825
-21.359306,-20.488174,-19.6167,-19.35331,-19.070694,-19.714848,-20.294847
116.18173,117.151825,118.12017,117.65068,117.172195,116.534065,115.75013
7.5786567,9.188272,10.797451,12.653021,14.517469,12.940714,11.215469
-0.358816,-1.7821344,-3.2048662,-3.8329802,-4.4623175,-2.6402416,-0.898692
8.786546,11.152259,13.516929,16.599817,19.673609,21.137463,22.504045
-2.7021105,-4.3125324,-5.923561,-6.549053,-7.16111,-7.4358044,-7.791359
8.148346,6.786747,5.4246492,4.4456196,3.4579847,3.028258,2.6940694
49.75585,50.22657,50.698124,49.896984,49.08616,51.116474,52.975204
-65.1155,-63.71464,-62.314392,-61.685295,-61.073997,-59.776592,-58.471436
-55.634274,-55.82458,-56.01588,-54.563663,-53.111706,-50.89371,-48.596855
-31.556623,-32.142742,-32.728973,-33.252735,-33.760094,-39.176968,-44.409565
-15.125634,-16.222385,-17.317894,-19.388792,-21.46536,-22.640167,-23.737806
30.471134,32.655716,34.83966,34.49373,34.137016,33.708572,33.283302
-2.494723,-3.0259964,-3.5569923,-5.084743,-6.630097,-6.313144,-5.93485
-40.023407,-39.614075,-39.204758,-39.59627,-39.995728,-39.295166,-38.55214
-7.5982385,-9.544212,-11.490637,-13.528926,-15.563403,-16.418505,-17.187252
-39.97625,-40.228912,-40.480816,-40.337353,-40.207283,-38.58001,-37.017677
10.453062,9.702177,8.95106,9.028407,9.115944,7.898655,6.7526703
-41.825108,-43.425995,-45.027523,-45.986866,-46.957542,-46.7266,-46.636547
46.76599,46.528015,46.289482,47.012947,47.728573,51.048134,54.502857
34.33812,34.272987,34.209095,33.195232,32.184746,30.939589,29.70954
23.305408,21.959005,20.613182,19.416983,18.221987,18.493698,18.893631
16.88873,17.397196,17.904818,18.262524,18.609118,20.904318,22.995674
-16.724092,-15.699532,-14.675037,-13.5444765,-12.414418,-9.675152,-6.9772825
-3.4292614,-2.8824742,-2.336261,0.70273083,3.7537296,3.7744262,3.6040027
26.036705,25.770998,25.506557,22.701622,19.897974,18.527817,17.248663
17.683308,16.869537,16.055397,17.8245,19.5838,19.928024,20.369131
0.2671022,1.9607043,3.65481,1.2802644,-1.1073761,-1.8174908,-2.54948
7.6307573,7.4757147,7.3221846,7.8996744,8.490724,8.937263,9.453607
-44.40122,-44.750225,-45.098118,-45.650204,-46.188595,-41.257603,-36.257183
2.5380814,1.9889672,1.4402878,-1.1442649,-3.7239196,-7.1190057,-10.702535
-17.211199,-15.9751625,-14.738845,-15.061041,-15.368516,-15.826949,-16.328224
34.395725,34.84483,35.294117,36.367138,37.44672,35.609837,33.71392
44.435963,43.030064,41.62313,40.114494,38.5947,39.599182,40.65325
-21.028635,-21.034983,-21.042475,-18.620462,-16.197966,-14.949087,-13.935854
78.74504,79.92784,81.1115,80.14553,79.19524,80.63825,82.00063
24.271667,26.387945,28.505043,30.544308,32.578896,37.90257,43.304607
-47.50829,-46.730343,-45.9526,-44.17553,-42.413815,-42.501038,-42.696945
-17.445238,-15.059067,-12.671894,-10.760292,-8.860431,-4.7886596,-0.7580009
-127.9063,-128.23672,-128.5652,-128.97324,-129.36772,-129.53763,-129.78674
-94.89946,-94.75387,-94.608025,-91.19849,-87.80012,-85.22569,-82.8118
117.1738,118.68412,120.19369,116.10398,112.00051,109.91799,107.928185
-9.107336,-9.957804,-10.809596,-10.873546,-10.925256,-10.048153,-9.074029
-31.257313,-32.86531,-34.471222,-37.468803,-40.46387,-41.93375,-43.294216
-40.376656,-41.103615,-41.830585,-42.593937,-43.36918,-44.06901,-44.84535
-61.810482,-62.384453,-62.95741,-60.56256,-58.182777,-52.773643,-47.56057
77.27776,78.84002,80.40101,81.09322,81.78725,84.31504,86.81432
-46.34363,-46.296043,-46.248844,-46.109653,-45.979553,-44.34335,-42.57105
-1.0590117,0.13303538,1.3236091,0.28002518,-0.7814401,-0.68497974,-0.5469869
34.32975,34.030087,33.73208,32.280766,30.820387,31.720415,32.50893
-0.32460806,-0.6633022,-1.002454,-1.6275985,-2.2565486,-1.4284556,-0.41881487
46.354176,46.159817,45.967007,47.703384,49.430927,50.882465,52.268955
-71.847374,-72.7016,-73.55543,-75.26038,-76.96804,-77.57342,-78.05609
50.86876,51.354897,51.841293,50.002014,48.157738,48.53068,48.77447
59.3096,58.98933,58.669106,56.19263,53.713787,55.350075,57.001476
25.32256,25.288584,25.253971,26.130156,26.995668,26.548532,26.050058
57.007305,59.030304,61.053257,61.443325,61.8467,61.37023,60.878914
3.7804286,4.9593344,6.1370325,7.652238,9.154645,12.164882,15.20477
86.2706,83.997154,81.722565,80.23334,78.745346,74.92268,71.23032
15.661321,14.213958,12.7666645,13.166631,13.5622225,13.844265,14.306614
24.656738,23.300827,21.94554,21.478075,21.0237,20.971788,20.792854
-20.134958,-20.62666,-21.118986,-21.197418,-21.271162,-19.910955,-18.399302
0.634379,0.6418067,0.6486522,-0.4639214,-1.5883616,-2.1397579,-2.7320583
-35.427765,-35.807384,-36.187187,-36.83081,-37.466507,-39.388687,-41.312428
-8.746923,-9.288998,-9.830809,-9.719444,-9.6084,-7.909304,-6.2020516
-4.807819,-5.4494376,-6.0918097,-9.489862,-12.880899,-13.030367,-13.303816
-13.540693,-15.560368,-17.580648,-17.522177,-17.476429,-17.201696,-17.040827
74.55331,76.1136,77.67387,79.44868,81.22992,82.02413,82.855934
85.679855,84.40546,83.13196,79.8404,76.56011,72.918335,69.36099
70.85212,72.04912,73.24656,73.84565,74.46151,74.32924,74.28028
-16.471895,-15.4210205,-14.369272,-11.87203,-9.378353,-10.438541,-11.42959
-5.367264,-5.66325,-5.9598837,-6.2514515,-6.529172,-5.952239,-5.4655952
44.871304,44.683464,44.494877,42.903427,41.30736,40.73139,40.107414
-53.848392,-54.07723,-54.303467,-53.267403,-52.245613,-53.45697,-54.7642
54.67748,55.285908,55.894447,55.25531,54.59925,52.662888,50.751583
-12.508748,-12.767758,-13.0258875,-16.0935,-19.160872,-19.586432,-19.936995
94.62803,96.0572,97.48655,100.90117,104.33379,105.530266,106.76499
-5.8802185,-5.8195324,-5.7589283,-5.954706,-6.131979,-8.318182,-10.432686
33.56634,33.703915,33.842175,33.573605,33.307636,32.651234,31.91078
31.398518,33.22442,35.049835,35.597202,36.157017,37.49614,38.797432
38.760853,40.45173,42.143837,43.819637,45.50016,46.29348,47.119617
-4.533271,-3.5515897,-2.5691783,-1.1597459,0.24588796,0.8933317,1.448478
16.935942,16.455238,15.974232,14.985977,13.993135,13.427296,12.964756
45.58725,45.061977,44.537544,46.045,47.564846,49.0631,50.477917
19.172941,17.75319,16.330515,16.268293,16.213346,14.030484,12.032414
34.850624,34.787888,34.72557,35.81046,36.9066,36.49178,36.081467
97.247025,97.97223,98.69694,96.448456,94.19208,90.99608,87.7764
-22.6046,-19.639109,-16.673069,-13.229069,-9.790148,-11.192486,-12.556138
18.245535,17.473932,16.701899,18.16844,19.616436,19.96711,20.26224
23.52347,23.17816,22.835655,20.483654,18.148039,17.342783,16.615673
30.344086,30.860231,31.376768,30.846096,30.326406,26.64823,22.864172
-17.358393,-19.706007,-22.054022,-23.520239,-24.981218,-25.909794,-26.653357
-11.319608,-10.418319,-9.517474,-9.901554,-10.293041,-14.008011,-17.607788
-5.0457582,-5.7522316,-6.460224,-9.834982,-13.211478,-11.921118,-10.540009
26.200811,25.74242,25.28337,26.401577,27.535168,29.491646,31.43201
-26.906664,-27.937023,-28.967411,-27.964256,-26.964413,-24.462353,-21.942879
13.702667,14.930471,16.159924,16.380089,16.599573,15.936956,15.312115
38.24348,39.9847,41.72602,41.772438,41.814972,39.766266,37.61097
59.778088,60.88827,62.000076,62.761253,63.504864,60.503788,57.53315
32.06678,32.65215,33.236507,36.089787,38.93488,39.51924,40.151096
-43.786587,-44.064503,-44.33981,-43.788097,-43.23828,-43.35066,-43.590633
-10.487806,-10.222651,-9.957701,-6.5703845,-3.1797836,-3.303898,-3.3399189
-30.179518,-31.292692,-32.40503,-33.96855,-35.53212,-31.738676,-27.917112
-18.130318,-19.218182,-20.306293,-20.837515,-21.359192,-21.344883,-21.143978
-116.3202,-116.09374,-115.86799,-113.07849,-110.27395,-108.95741,-107.72632
-10.220435,-9.2622,-8.302608,-6.8478637,-5.405378,-6.0830617,-6.6795683
21.683952,21.927702,22.171577,21.436977,20.68726,22.047686,23.413788
-21.774647,-21.514252,-21.253132,-18.518059,-15.769409,-13.25021,-10.872706
-6.2425265,-7.310202,-8.376854,-9.13298,-9.875998,-10.180532,-10.595589
26.18642,25.197691,24.208372,24.861198,25.526424,24.186125,22.92351
-33.679245,-34.550266,-35.42182,-34.05829,-32.68192,-30.8681,-29.084253
-2.4872062,-2.3713691,-2.2530706,-4.111896,-5.962214,-9.184654,-12.305522
-21.938221,-20.436935,-18.935823,-17.813782,-16.67678,-16.928198,-17.12301
-11.484168,-12.660119,-13.83681,-14.464093,-15.093942,-15.585004,-16.143194
-7.454538,-7.841705,-8.230798,-10.119845,-12.023219,-14.138482,-16.310053
8.5480385,8.714763,8.8817215,7.788019,6.696579,6.7739115,6.7679243
30.651497,29.069717,27.489437,27.655666,27.834719,23.945526,20.215202
34.871284,35.832386,36.792812,39.369007,41.929714,43.34203,44.601154
-101.73278,-102.639435,-103.54584,-101.59015,-99.63727,-99.770035,-99.79276
-99.3063,-96.60825,-93.91111,-92.92432,-91.93631,-90.11708,-88.286476
-1.9113107,1.0756359,4.0625033,7.356467,10.6618,8.868501,6.9442234
-42.335766,-42.074345,-41.810623,-41.661854,-41.5077,-38.01655,-34.652668
49.515396,50.35619,51.196476,51.181625,51.15191,49.945408,48.646336
26.349722,25.776651,25.20482,24.585482,23.965654,24.175322,24.208925
-13.702663,-14.68505,-15.666307,-13.286088,-10.904128,-7.942811,-4.9500084
-94.189835,-92.83096,-91.47282,-91.82115,-92.15744,-92.5839,-92.85033
26.406414,25.289597,24.171448,23.18568,22.20412,21.17349,20.027086
-53.891254,-53.6826,-53.473255,-52.773487,-52.08159,-53.97247,-55.68416
18.933167,18.215479,17.499294,15.178259,12.860987,10.408716,7.94332
-27.322687,-29.432863,-31.542372,-33.3787,-35.21511,-32.682262,-30.198925
47.62549,46.397854,45.1699,41.30964,37.45883,33.806324,30.257181
-10.797163,-9.481554,-8.166242,-4.4643517,-0.78015983,2.3715525,5.6053724
-11.824949,-12.1808605,-12.535231,-12.457241,-12.3755455,-13.387447,-14.445896
-18.021702,-19.878216,-21.734558,-22.175215,-22.620834,-22.124088,-21.555079
-38.772625,-39.914936,-41.057976,-42.473274,-43.898605,-45.778492,-47.640945
-79.06604,-80.058136,-81.05091,-81.53629,-82.019936,-80.63193,-79.16968
42.14141,41.61716,41.09449,39.928806,38.746044,37.712177,36.65482
-8.163302,-7.3947783,-6.625041,-5.920354,-5.2067947,-3.2735014,-1.3470289
73.95448,73.61346,73.27265,71.75156,70.24304,69.014496,67.679085
-101.24784,-101.8677,-102.48686,-99.916374,-97.33623,-95.89341,-94.528854
6.2608867,6.906736,7.550961,9.5382395,11.538615,12.654915,13.672052
-68.568,-68.3035,-68.03929,-66.9331,-65.82037,-64.748856,-63.810555
2.6416943,4.8019595,6.963077,9.659559,12.353433,14.287897,16.268118
23.446367,23.195625,22.945944,23.078077,23.196924,25.298374,27.244936
31.242302,30.501543,29.7599,30.977312,32.20019,33.348694,34.519558
53.369385,53.770603,54.172607,55.768745,57.352577,58.290653,59.32329
18.108084,18.029198,17.949934,18.931574,19.927118,21.599247,23.316742
-81.793076,-83.098694,-84.40457,-83.836,-83.2524,-83.37406,-83.462654
-26.121853,-24.361176,-22.601435,-22.279139,-21.970263,-23.374838,-24.632738
-1.032071,-2.4461534,-3.8620412,-5.5531206,-7.25799,-9.592842,-11.761815
1.3249348,2.749343,4.174039,4.1699295,4.169305,-0.46043885,-5.0403624
2.855155,1.7499436,0.6453122,1.0824803,1.5218643,5.3996124,9.342706
-59.890484,-60.045815,-60.199867,-58.99568,-57.784317,-57.54955,-57.31742
-35.71514,-34.7799,-33.843147,-32.76936,-31.713541,-31.373465,-30.959787
20.948076,19.434053,17.918518,14.879075,11.841985,13.649053,15.3322935
54.289528,52.146618,50.00191,48.426777,46.84377,48.209854,49.549854
-52.728016,-52.18077,-51.63289,-51.40192,-51.188362,-52.16574,-53.17569
46.06572,46.720875,47.37485,49.008423,50.636086,48.332047,46.07696
3.6638963,4.0832486,4.504289,7.066424,9.61595,9.847558,10.195304
35.85723,34.251076,32.644756,32.110115,31.559177,28.326603,25.058681
-56.262585,-56.389706,-56.51779,-58.307034,-60.107426,-61.09372,-62.10687
24.59835,23.971266,23.342094,23.388962,23.444933,20.855314,18.291245
-40.849335,-38.308247,-35.76796,-34.607563,-33.443672,-35.26467,-37.213917
-13.302438,-12.033484,-10.764551,-10.071401,-9.379951,-8.351584,-7.397901
-35.44328,-35.96629,-36.490566,-38.20152,-39.910694,-41.3419,-42.96181
105.4211,106.169685,106.91904,106.15073,105.39111,105.10125,104.8596
-96.0129,-96.798935,-97.584236,-97.43028,-97.28257,-96.432526,-95.462105
57.161453,58.42041,59.680305,60.703487,61.730675,60.556652,59.566017
-23.331139,-20.696074,-18.062027,-12.159133,-6.2594476,-5.3196826,-4.4621806
-13.647042,-12.762147,-11.878228,-8.297375,-4.71773,-3.9917235,-3.324597
-94.98194,-95.62199,-96.26303,-95.48587,-94.70917,-95.13444,-95.615166
-59.752792,-59.132008,-58.510536,-60.01802,-61.523983,-64.23107,-66.922035
-23.701254,-22.016562,-20.331419,-21.686262,-23.048275,-26.497766,-29.96614
28.783474,26.890654,24.995895,27.198195,29.412676,32.00024,34.534447
-42.612488,-43.58536,-44.559177,-45.146015,-45.735935,-44.294388,-42.949062
4.7322574,3.814379,2.895283,2.5598605,2.2272027,3.1414702,4.1560884
11.110928,10.762078,10.412507,11.712627,12.998318,13.35655,13.507224
61.92129,63.00872,64.097176,63.78532,63.478096,63.929672,64.41474
-39.686493,-41.773163,-43.86032,-45.58962,-47.336388,-48.117897,-49.032555
-1.3200808,-1.6317892,-1.941453,-2.593854,-3.239358,-4.1842318,-5.203496
-20.36042,-22.359287,-24.358812,-27.318367,-30.272991,-31.800455,-33.42435
31.53718,31.131992,30.727585,32.428043,34.142162,34.82889,35.58544
79.24628,79.626274,80.00703,78.526794,77.03154,75.771706,74.59989
2.4019578,3.0620248,3.7208583,5.425794,7.1168675,8.334836,9.665221
10.589448,11.528533,12.467363,12.516711,12.570422,9.867176,6.99078
-47.948044,-46.1396,-44.33153,-43.548687,-42.755188,-42.98018,-43.242416
-15.788865,-15.949437,-16.109566,-14.093947,-12.063268,-7.2404456,-2.327556
10.671847,10.426917,10.182646,11.232549,12.301291,11.720481,11.041685
23.317307,24.081612,24.847385,24.829975,24.821205,20.901722,17.082863
-2.2967408,-2.1825535,-2.067754,-2.9854767,-3.892997,-1.2107726,1.4045438
7.0687165,7.939991,8.811835,9.01162,9.194248,10.001357,10.767327
-37.282772,-38.679546,-40.07636,-40.217434,-40.34599,-40.011097,-39.576656
22.523462,22.022608,21.520632,20.501822,19.465254,18.40005,17.28139
-120.8629,-121.27737,-121.69201,-120.63427,-119.56389,-116.96703,-114.34208
-106.56919,-105.04066,-103.511665,-99.05733,-94.611626,-92.338104,-90.056366
23.147346,23.958992,24.76775,24.701847,24.628296,25.315966,26.015242
81.48867,83.62482,85.760284,88.05599,90.367035,90.167656,89.93927
-48.574585,-49.60664,-50.639935,-49.64125,-48.63621,-45.225037,-41.71405
19.984097,18.890337,17.795864,18.227003,18.65663,18.99392,19.377062
51.27706,52.239666,53.202972,53.174217,53.12754,51.696857,50.285217
-3.0999591,-1.7571309,-0.41547033,0.48998192,1.3904488,0.072709836,-1.1452925
19.890736,19.168224,18.447077,16.137907,13.829117,12.737971,11.715599
79.643715,80.68446,81.72502,81.29665,80.85697,78.596214,76.30305
-1.3060353,-1.6559992,-2.0055993,-2.7178407,-3.4255176,-6.0602584,-8.727824
-15.513253,-16.703474,-17.891161,-17.078703,-16.283752,-14.692752,-13.0029955
27.46721,29.047827,30.630512,34.15944,37.702362,38.26514,38.83445
-45.764965,-45.265675,-44.765636,-40.388218,-35.992893,-38.13727,-40.16986
-14.502515,-12.716088,-10.931054,-8.828616,-6.7174573,-8.268119,-9.774484
-44.941826,-45.25222,-45.562042,-43.208763,-40.874,-35.687534,-30.455526
-19.611044,-19.522102,-19.432592,-18.601803,-17.770765,-18.64777,-19.536535
-43.517582,-43.693806,-43.8702,-44.096222,-44.33009,-42.137615,-39.847656
-24.214804,-20.395544,-16.57365,-15.586489,-14.605654,-16.245216,-17.826355
13.833171,13.97176,14.109571,17.18749,20.271782,22.848402,25.497402
-38.909546,-38.393772,-37.87845,-39.002518,-40.11923,-41.226875,-42.227592
-12.926732,-12.977163,-13.027615,-12.763203,-12.493652,-12.514843,-12.664648
-8.002886,-6.9938445,-5.9844947,-5.028506,-4.0562425,-4.2254796,-4.4287076
20.662773,20.371817,20.081976,16.846434,13.615111,13.185663,12.789705
83.97051,84.969574,85.96852,85.117966,84.279045,83.10389,81.886894
